PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66
-39.37330185714706,-24.119387672621215,44.65069471715766,-4.025119063737756,20.51285183299931,2.0241630217159634,12.727849097558222,22.73579251201599,-3.905790042802753,-11.005576532602241,-1.386481340164325,-1.414215144853392,-19.95596011278885,-9.55566276719007,7.453110365419275,-0.4162575162365855,6.825639146792989,0.6724188403199881,2.487600582978188,-7.960434049277951,13.254350146194694,-2.28056140856553,-2.909094588382422,-9.196405823238402,24.99304463776733,8.330316806690533,-4.790773904011815,0.758057647690057,2.8387381667970764,0.06192970331597764,7.0357588484677125,3.8283533921692765,-10.56449214061675,-1.2198401291444685,0.7547536991853523,8.554726420602563,-3.8832041031981137,1.3609030083979743,2.1504120641596254,-8.192518990819991,-2.324237033237838,6.593884353762787,4.831943594949202,-0.0183353977934026,-1.1535591170554116,5.93215592614935,-12.593584739770861,1.9975279904457741,-2.4329642966813476,-0.09808175792333393,1.2164956849332844,0.5001550738432625,-4.131461829599183,6.0851211429165115,-3.7094270762457406,-7.963107214999617,-3.9321989457414332,-1.3455246856557581,-0.23888521648992056,-0.7778643838167804,5.755709241369247,-5.146400045707557,1.1895032718546674,-10.985300285397356,0.7885297863236601,3.5488379100247207
-39.52078095546115,8.19863240685313,26.351325883990423,3.115838975183791,51.098702093132665,2.1403789702898894,-39.59448687207753,-26.320787124062356,4.046086454264935,-14.992961544798328,-3.7830504598415295,16.158292069382714,3.1492018360225984,2.24828968430226,-1.280278338035914,-5.924640488904402,-0.5588629366194695,-4.887683283441724,1.6534043300478563,-0.009272910047780514,1.3473106401775374,3.2879675710923233,-2.63240299213242,4.7605209678299225,2.662543728853458,0.49305584820196585,3.7767216095105556,-0.38986453181424097,0.9576483316986584,-2.6281400252895857,-0.3517747043456354,-0.28773872856733773,-0.6250627512974366,1.6341487142997964,-0.24443512630669115,0.3000550076757482,-0.3319688898836988,-0.8694533629127668,0.6595592388256036,-0.25068564869181564,-0.32740281243038427,0.7842237816578568,1.1203650060365766,0.9839999320595337,1.32291735394974,-0.940262963532521,-0.31544365083061443,-0.935060948145095,0.022476490579587474,-0.39441711038257893,-1.551806299751148,2.6278414740022584,-0.5035478647084433,2.667745670621174,-1.9596421944046978,-1.0879269600855361,0.8064418290185332,2.197320215376559,-0.19577972090657578,0.13640218651131303,-0.2704845497422249,-0.6805232084995729,0.5009984850447048,-0.07224195253328909,0.27287706298637077,-2.062494992042541
-41.34929739720972,-19.922803813178817,41.731483883695496,5.215160584750158,26.882970820823846,0.36307707454615745,-23.725829656787944,35.33002737270233,1.0323923769515126,-9.551136323757396,-13.285011953919291,10.775034965350374,7.889606206742146,-4.11468261853666,7.9190185614345925,1.955876262316291,0.9083990674181648,1.4215780116558496,2.9115033413644382,-8.597005374910992,2.94788245736311,-5.326379669120643,2.595305520631427,8.058445386453371,-8.661558140116254,1.725978207598008,3.7418919587027886,0.47961286874676307,2.8865034408571186,-6.697484131926587,0.9122216900459076,4.995699939431295,1.678847522732009,7.811945322384167,6.790125169406222,-7.898308592641443,-5.02434735014617,3.6332647576651658,-4.891882319746814,5.504705304991912,-8.73626742565945,-1.206044885291317,-6.814259263315672,-1.1398243720591201,-13.244191491825323,-3.186731980625705,15.604950197456647,0.8864967509768457,2.05967564615066,-4.228458150418692,10.42574270363032,2.8968177121039873,-6.854770336085408,-6.733211629759316,2.2301691444094565,-8.325273038620454,-0.056238664798072206,-2.8980578930140677,8.211647443627191,-1.3290930936583611,2.9118410720354926,1.4752093153608694,5.23555138786838,-2.7905984062339697,-5.009124221925148,-1.6010533274473062
-43.04446938900055,3.8530854655838573,37.84375781621313,-0.6371224824461327,46.705715913530774,-0.4588110986124867,-40.66970706138852,-24.073779687628182,5.017848136495689,-16.184812057748,-5.798328444264361,16.18401442698458,1.1337818255120855,-0.1499679295049546,-1.9035598539009788,-8.301730563385977,1.4029814582094398,-7.97972495955112,5.1633535918678675,-0.9562339533704839,4.416867227177011,2.594558752535395,-1.4355630129293102,1.9961462541867345,3.0748290511637246,3.873795042613644,2.5554515228972003,-0.8228978577941582,-0.05553573774726512,-0.44588453356724683,0.8483932303764109,1.0712397959730733,-0.5816647492976411,-1.2095723462323713,1.1875621942197072,-1.0040778411781772,-1.1244448107919507,-1.9803501632229112,-0.9363138009700266,0.2570037482547863,-0.27552806671536184,1.1994192007119173,2.6565575782700352,-0.4941644919711357,0.6181105504904626,-2.8068825919599516,2.6384157907748986,-1.0330404486577616,-0.2991863878366104,2.749541203536553,-1.261858091374276,-0.6542213933992262,0.5629766994601855,2.9630470031672447,-0.5072510225269962,-1.9977080697681144,-0.3651835528279152,0.6762454686532738,2.972985472813157,-0.38494784303730506,0.26794667366871033,0.672253880587482,0.29483706823365324,-0.2714862884960458,-1.474683807513984,0.8595740894407282
-36.059038067947284,-19.437281981765416,37.346963850282044,0.870979646208955,29.863345371701474,9.709357056483022,6.130248180965452,39.23630143029325,3.1943062099562365,4.493483315685833,-7.136252667258628,1.4362058387726773,2.7227636853573,-3.867470209563784,10.480308389819129,8.423148503625018,-11.758779266353113,-15.755378263542147,-5.585606323660904,4.627245384944898,5.261493198431471,2.788325271851776,-1.8304886512234089,-0.09930320292703303,-3.52553739006821,5.674089925413468,-1.5492426666839807,0.054672323312639964,-7.167754002875808,-6.191655209492267,1.6374911982380698,2.0829095491944427,7.009125566554673,-1.301565558807925,-4.556686607972728,4.007195420152871,-1.409245199314326,4.942479581890184,-0.02788932165182031,6.411014287015248,3.0665389094863773,-0.2553165329109524,7.709016921487815,4.161609002231852,-0.4128364748663991,-7.640745045165878,-1.8610451392721965,-3.3134628087070968,-0.6010261861519507,8.202258110780322,-4.2394865091145295,-2.8012502615701136,3.134585341332463,0.16739974815682354,2.7970966697929573,-4.301695388661063,1.3283407346573508,-2.816693278917698,3.804912410666998,2.8647485783002957,2.3869693220541053,-2.1003874470255544,-0.725644722140455,2.457525175744256,-2.0838727605192426,-3.0085997300277767
-40.925093968784864,-5.384144225315081,44.321503787808965,-1.3604159808993928,41.0592619830064,-5.468645090465549,-32.77073608637928,-20.119324047056573,-3.288317416718566,-14.638041969201627,0.1186072144885559,14.66010200803986,-5.8819523913844325,-5.573090396236321,2.304366263713419,-2.601713587248258,3.6379634804223997,-1.0217011496034474,0.9830175679500223,-4.017522119198729,3.3998202907874244,0.6661385561904449,1.174392706303348,0.5351084134096613,6.786598867870988,0.36195680366889793,2.547360095495397,-1.1185408083887174,2.8573571891172858,0.7488132845810836,1.2573384847623477,2.6451030208326727,-3.567213112417722,2.165531337279104,-2.944615182728867,2.2203791312103998,-3.9848890320331534,-0.8168876331910463,1.1493362229529138,-2.01306924383469,2.4750046292658436,2.781479026464563,2.3659250525898634,0.45048964804973185,0.37159560486818605,0.9028005554105255,1.6171643217161529,-1.0295987087030183,-0.5084308125921781,1.4958191075791476,-0.06674361497994563,-2.7771875531548016,1.561557366097696,3.0822262959496762,0.2729853639792702,-4.620648479771129,-1.6846333086981218,-1.0580041848942687,2.1518242228161517,1.4671716937767336,-0.7391136175172498,-1.9395441289943327,-0.29101486421902123,-1.191979303883675,-0.8228966337183851,1.8000780627830213
60.457238466525965,10.227393032519105,5.13200459097067,54.82873906841862,-6.457505247263965,3.3521281773139213,-1.9403348147475612,4.423940502874603,-15.64063679734624,2.524913569089161,13.75855855280716,9.184744566348877,4.914188843995432,-6.243793342541146,9.763746400115544,1.6388315762305337,5.70707863667308,12.312347956291273,-1.4502618177869107,1.0246243770159509,2.0056926848078693,9.907002683420504,-9.562077705848452,6.856171276043019,1.106776635073257,1.9082978190099742,3.027913578007242,8.17271948939397,4.353724756607608,-1.5319955782736374,12.375952299416522,0.20686743935439825,5.510166323788653,-7.2717059977384,3.035242021522792,1.9802846743499747,1.0832346627419909,4.7226473064265875,-6.7251636673716835,-0.4234150765573141,6.330421315412007,-0.7646876371336178,-1.3525148264651712,-1.0943266155766078,0.65570082572645,2.842651220181375,1.3836138573144794,-3.873661184808991,-0.8947408516143305,3.1253386943508596,-3.36018140589927,1.5548340584751534,-1.1535589328533322,-1.3302291699015032,0.2310407221825669,0.10846345112549598,-2.1058513787676114,1.2109485955541839,-1.7988325854712037,2.379577810715554,0.423725114491786,-0.5237227056466299,0.05752015157636253,3.8196476665784553,-3.416330850690258,-1.675825311009
75.21161626483054,12.114447077253079,4.193172711184675,49.99349931425421,-7.554507470095652,1.2543887885620808,-5.441721379666047,0.33167363923755266,-17.27195477691921,4.870322932223216,-0.46754734973819645,8.907120032795959,2.6181159953403395,2.1597697195531858,2.860600224432244,2.84092319638735,-0.2886206162122084,11.409105273098545,-3.4401375413533537,1.4170938965618884,3.4389285970488426,4.2310864764608205,-5.090217501318765,12.403998266346608,2.04240992838481,3.5789986165949124,-1.231896743473417,0.6872600861223304,2.8832031135371206,1.745890117828115,6.039978481743651,-2.064973064481542,4.27456518293611,-5.239423836391225,9.368952335121275,-0.17895848405924883,1.066104140706206,-2.1745549736820777,4.910773257704079,2.2226636076678328,6.246018060942656,-5.961920336084853,-0.8281353737772738,4.5087195473323245,0.45112261050044394,1.8437916064243007,-2.8015234095433676,0.3749805797849983,-2.2730953614061007,-4.262008420799776,2.1133922104409364,0.016382434576761397,6.5023836807297215,1.4305481396845945,-0.8983466096245467,-0.6359916867467788,-1.2588726590686117,-4.450537819890652,-1.6727486133856535,4.180776386166527,-5.851300366902157,1.1835311633355332,-1.2607444938120358,-0.29593309640141174,2.8595629121040806,2.3937258921763362
44.15596961431689,28.958543324316125,-26.46644265757589,65.5960064360293,20.94214717255409,20.248289005500702,9.233068060667403,9.290275039283124,-12.57803369210846,5.116676981090339,23.953797527515025,-7.004718687887913,9.246043057999882,1.3910467541833451,-1.9366848927711766,-8.409757427759194,1.1156644894924712,3.193139290203363,4.091185055371322,8.959093675801412,0.2780055530745584,-1.900330643378922,-1.9854409103739652,1.2899954379867038,-1.239804970067499,-2.563101135762174,-14.75638167258271,-6.423346087802493,-4.621514468096866,4.6466100425370485,-6.231181455029833,-1.732462935761923,-2.9993596148225525,6.087478350583183,-2.0390787999682454,-3.36962138225086,-4.834059944513526,-5.230936888536112,9.372837296738167,-3.860335802907566,-6.183240669798444,8.938638209997402,-1.7152263883601964,-2.852660786169544,1.7305072634856076,-6.706773517915624,0.6007975340332405,0.17567221068056874,2.7477027451188514,1.460971495990604,4.986577669166221,-1.8179754618104542,-5.64630738227404,3.945742387552878,-0.09946742350417279,-0.30382245631189925,0.040332391568175946,2.2802752299100972,5.090271722779213,-2.4381468649144487,0.19560546382384902,-1.4816139816376195,4.375214779699535,-1.462653983112669,5.417426673353601,3.516507768324072
71.7690261017496,3.3122653594477294,26.649086761081147,30.222789530050456,-24.672160261625685,-4.8543460696291,-5.1537250181711025,-6.643494538423366,3.660892929371895,2.2025774187298404,-8.141259854725789,-5.161412975810461,0.06379449545696178,-0.06763566624554321,1.440999479065063,-0.7412672496675613,5.8332222415554495,-11.217607888435332,-2.3647872084078783,-10.634185843597686,-7.09322081280472,11.30437569098578,-3.8072927115319537,-3.67340091976475,3.8524555923412516,0.5370773395107561,18.98117510810697,-1.8411666713271695,1.647286796479137,12.132817175944622,10.406180758001529,-3.7529678046457184,0.3611006620807171,-11.393548481434513,-4.121608475634786,-2.791096209991766,-2.0576072714256908,1.6958697413795192,-4.06512504753449,9.191407618029464,-10.604026763500487,-6.150735729587492,-1.6857610444068618,-2.008519638417588,-2.3569235902481545,12.913858594870286,2.5668469355887176,5.675407655210195,0.16847794275965888,6.134360288496762,-1.2211263671706645,-6.502189307341945,-3.789113574152509,0.870529243888509,-3.5095493146671903,8.01225603807646,-0.28840494470712785,9.526387862680235,2.9933772554991993,2.0973336149387634,11.41847512288797,2.6282100702526465,6.4791206811440585,-11.40729706668066,-2.207256159507532,-1.9654540011132495
44.25359063950699,22.165624700158542,-27.546639770445516,60.37822232796146,21.246578633252017,16.416117834450613,11.878044837714448,9.725453143436438,-18.81546951688626,2.0921187739921296,42.5017654002736,2.6808356023052045,18.324325387828928,-2.6637111534883644,4.202476567459966,-0.6116043770843745,16.888107698049552,5.439631233284937,-1.3157918391895582,4.194577205675357,1.2165582971515858,1.9684269464557644,-7.1724228730015485,0.05776464391768484,-4.7403835840936575,-0.5199854602841534,-17.098800141507972,-1.9156029659166929,-5.770763055015416,-12.056833538198573,-7.897876947142419,8.469817722108102,-14.09433359838041,3.3573626697068475,1.0317558388442725,-3.895980139141697,0.31074940342168,-0.9764598980611222,0.23914747408809292,2.6176405310505415,-1.3699672962668032,6.928821032260345,1.7493449042463969,-4.329610276788958,6.070117373189236,-0.45278442912854117,3.3657903283725727,-0.3990364830058315,-1.8936269739777754,6.743531703968558,2.1249715689749915,-1.8674775372949932,-0.6752802952025029,5.181120459494921,-5.596340057962721,3.5496839220386422,-2.7740608488522507,3.4612305667601957,5.980302737813521,2.828043948569781,9.682391226754934,0.7194997396667426,-2.0979512357667813,-0.9115560988556856,-1.3642975580288133,-2.688726982840153
67.30776035996544,15.080365748622125,2.6103847291652205,48.98630934230571,-1.839369201322136,4.421392396582598,-2.442103567803132,1.748715544536994,-11.748602041277183,3.0988136801386457,-1.9229800603498606,5.351858024735637,-1.8114741358695672,-5.293101309272093,0.6241334597319815,2.839717708533857,-6.620143714893668,14.546001673772858,-1.9658134121230468,10.292838084703487,3.2916481544893292,8.47083452581975,-9.65186746233551,8.100458308034028,-0.1721525434062247,5.534761448116878,3.632183739508928,3.623611460212138,1.6497364908379164,10.06159829616699,14.656601386487065,-4.582649794711353,12.108216387160095,-6.008159360370469,-2.709680676431258,3.055843612735338,-1.9707736279030352,3.9930701567737685,-1.394159405837648,-4.96682529363239,-0.3336879227065315,-2.38097469723274,-1.5751503321035103,-2.198104982119528,4.336393816593749,-1.2857566597685488,1.1846822520440086,-3.6001797561864874,2.17342965870846,2.1920466471459337,-1.5608489345463619,-0.0921922894639583,-1.9077771643491541,-2.009051559530229,1.3843842326864813,0.7439332648803239,0.44573609038260037,3.3160228395692886,1.7599047758590451,2.808988897833172,-1.9673053375358274,-4.870492343206814,3.0887451294982577,0.6608862736056883,4.45836845153099,-0.18348262699547982
